CONTIG	POS	CHR	MALE_POS	FEMALE_POS
LG9	19757209	9	55.242	110.716
LG9	19757216	9	55.242	110.716
LG9	19900177	9	55.349	110.716
LG9	19900201	9	55.349	110.716
LG9	19918347	9	55.349	110.716
LG9	19926415	9	55.349	110.716
LG9	19926423	9	55.349	110.716
LG9	19926426	9	55.349	110.716
LG9	19939546	9	55.349	110.823
LG9	19963199	9	55.349	110.930
LG9	19970127	9	55.349	111.037
LG9	19979382	9	55.349	111.037
LG9	19990616	9	55.349	111.037
LG9	20003071	9	55.456	111.037
LG9	20037969	9	55.456	111.143
LG9	20037974	9	55.456	111.143
LG9	20057269	9	55.456	111.143
LG9	20057273	9	55.456	111.143
LG9	20057278	9	55.456	111.143
LG9	20057304	9	55.456	111.143
LG9	20057865	9	55.456	111.143
LG9	20063028	9	55.456	111.250
LG9	20066437	9	55.456	111.357
LG9	20096780	9	55.456	111.357
LG9	20096790	9	55.456	111.357
LG9	20096791	9	55.456	111.357
LG9	20098617	9	55.456	111.357
LG9	20106649	9	55.456	111.357
LG9	20122084	9	55.456	111.464
LG9	20125588	9	55.456	111.464
LG9	20125597	9	55.456	111.464
LG9	20125600	9	55.456	111.464
LG9	20130183	9	55.456	111.464
LG9	20130218	9	55.456	111.464
LG9	20160875	9	55.456	111.464
LG9	20160885	9	55.456	111.464
LG9	20230693	9	55.456	111.464
LG9	20230705	9	55.456	111.464
LG9	20238227	9	55.456	111.464
LG9	20238244	9	55.456	111.464
LG9	20246334	9	55.562	111.464
LG9	20246357	9	55.669	111.570
LG9	20252214	9	55.776	111.570
LG9	20252231	9	55.776	111.570
LG9	20272720	9	55.776	111.570
LG9	20286301	9	55.776	111.570
LG9	20299373	9	55.882	111.570
LG9	20321906	9	55.882	111.570
LG9	20364795	9	55.882	111.570
LG9	20364796	9	55.882	111.570
LG9	20390753	9	55.989	111.570
LG9	20420954	9	55.989	111.570
LG9	20420956	9	55.989	111.570
LG9	20420974	9	55.989	111.570
LG9	20420975	9	55.989	111.570
LG9	20439341	9	55.989	111.570
LG9	20442450	9	56.096	111.570
LG9	20468094	9	56.096	111.570
LG9	20468133	9	56.096	111.570
LG9	20477087	9	56.096	111.570
LG9	20490839	9	56.203	111.570
LG9	20501344	9	56.203	111.570
LG9	20501356	9	56.203	111.570
LG9	20503754	9	56.203	111.570
LG9	20516100	9	56.203	111.570
LG9	20516101	9	56.203	111.570
LG9	20517440	9	56.203	111.570
LG9	20541313	9	56.203	111.570
LG9	20541321	9	56.309	111.570
LG9	20544258	9	56.309	111.677
LG9	20608176	9	56.416	111.785
LG9	20668009	9	56.416	111.785
LG9	20668012	9	56.416	111.785
LG9	20668047	9	56.416	111.785
LG9	20668081	9	56.630	111.785
LG9	20677223	9	56.737	111.785
LG9	20677224	9	56.737	111.785
LG9	20705071	9	56.843	111.785
LG9	20729255	9	56.843	111.894
LG9	20730787	9	56.843	111.894
LG9	20778427	9	56.843	111.894
LG9	20792675	9	56.843	111.894
LG9	20799077	9	56.843	111.894
LG9	20813555	9	56.843	111.894
LG9	20813675	9	57.173	112.004
LG9	20835443	9	57.393	112.004
LG9	20861248	9	57.393	112.004
LG9	20900650	9	57.393	112.004
LG9	20915168	9	57.511	112.004
LG9	20919354	9	57.511	112.118
LG9	20919355	9	57.511	112.118
LG9	20930425	9	57.759	112.118
LG9	20930947	9	57.886	112.118
LG9	20932159	9	57.886	112.242
LG9	20934287	9	57.886	112.242
LG9	20947702	9	58.100	112.242
LG9	20956022	9	58.632	112.242
LG9	20958490	9	58.632	112.242
LG9	20963773	9	59.332	112.242
LG9	20982047	9	59.332	112.242
LG10	38013	10	0.000	0.000
LG10	149735	10	0.000	0.000
LG10	202494	10	0.721	0.418
LG10	338598	10	0.884	0.418
LG10	372724	10	0.884	0.574
LG10	389441	10	1.016	0.574
LG10	447243	10	1.016	0.837
LG10	528077	10	1.139	0.837
LG10	585714	10	1.139	0.837
LG10	600112	10	1.139	0.837
LG10	661043	10	1.139	0.949
LG10	661157	10	1.139	0.949
LG10	661233	10	1.139	0.949
LG10	676413	10	1.139	0.949
LG10	704165	10	1.139	1.056
LG10	704271	10	1.139	1.056
LG10	726524	10	1.246	1.056
LG10	749439	10	1.246	1.056
LG10	749511	10	1.246	1.056
LG10	751386	10	1.246	1.056
LG10	753168	10	1.246	1.163
LG10	754944	10	1.246	1.163
LG10	759013	10	1.567	1.163
LG10	803575	10	1.567	1.163
LG10	803584	10	1.674	1.163
LG10	803602	10	1.674	1.163
LG10	803615	10	1.674	1.163
LG10	803622	10	1.674	1.163
LG10	842050	10	1.674	1.163
LG10	846401	10	1.781	1.163
LG10	971373	10	1.781	1.377
LG10	982087	10	1.994	1.484
LG10	1007910	10	1.994	1.484
LG10	1007955	10	1.994	1.484
LG10	1019645	10	2.101	1.484
LG10	1019652	10	2.208	1.484
LG10	1063633	10	2.421	1.697
LG10	1065966	10	2.528	1.697
LG10	1065967	10	2.528	1.697
LG10	1096260	10	2.635	1.697
LG10	1105401	10	2.635	1.697
LG10	1112490	10	2.635	1.697
LG10	1121764	10	2.635	1.697
LG10	1123919	10	2.635	1.697
LG10	1136114	10	2.635	1.697
LG10	1168463	10	2.635	1.804
LG10	1168464	10	2.635	1.804
LG10	1193142	10	2.741	1.804
LG10	1199860	10	2.848	1.804
LG10	1240619	10	2.848	1.804
LG10	1257138	10	2.848	1.804
LG10	1292257	10	2.955	1.804
LG10	1305639	10	2.955	1.804
LG10	1305654	10	2.955	1.804
LG10	1306077	10	2.955	1.911
LG10	1332881	10	2.955	2.017
LG10	1343291	10	3.062	2.017
LG10	1343300	10	3.168	2.017
LG10	1352571	10	3.168	2.017
LG10	1352584	10	3.168	2.124
LG10	1358023	10	3.168	2.124
LG10	1392888	10	3.275	2.124
LG10	1396203	10	3.275	2.124
LG10	1404098	10	3.489	2.124
LG10	1420428	10	3.917	2.124
LG10	1443156	10	4.131	2.231
LG10	1485203	10	4.131	2.338
LG10	1485228	10	4.131	2.338
LG10	1485232	10	4.131	2.338
LG10	1486852	10	4.344	2.338
LG10	1566276	10	4.344	2.444
LG10	1566426	10	4.344	2.444
LG10	1566437	10	4.344	2.444
LG10	1574072	10	4.344	2.551
LG10	1574073	10	4.344	2.551
LG10	1599987	10	4.344	2.765
LG10	1603144	10	4.451	2.871
LG10	1603164	10	4.558	2.978
LG10	1610618	10	4.665	2.978
LG10	1614391	10	4.771	3.085
LG10	1614398	10	4.771	3.192
LG10	1641619	10	4.985	3.405
LG10	1641634	10	4.985	3.405
LG10	1682656	10	4.985	3.619
LG10	1704654	10	5.092	3.619
LG10	1710753	10	5.092	3.619
LG10	1724045	10	5.198	3.619
LG10	1724061	10	5.305	3.619
LG10	1725361	10	5.305	3.619
LG10	1727801	10	5.626	3.726
LG10	1728364	10	5.626	3.832
LG10	1728543	10	5.626	3.939
LG10	1755958	10	5.626	4.153
LG10	1755971	10	5.840	4.581
LG10	1780029	10	5.946	4.688
LG10	1826800	10	6.375	5.009
LG10	1829654	10	6.375	5.222
LG10	1851669	10	6.588	5.329
LG10	1873679	10	6.588	5.329
LG10	1883427	10	6.588	5.757
LG10	1883439	10	6.588	5.757
LG10	1883445	10	6.802	5.757
LG10	1904571	10	6.909	5.757
LG10	1935721	10	7.122	5.864
LG10	1935759	10	7.443	6.078
LG10	1950670	10	7.872	6.078
LG10	1950692	10	7.872	6.078
LG10	1963006	10	8.085	6.078
LG10	1972123	10	8.085	6.291
LG10	1990084	10	8.085	6.505
LG10	1990106	10	8.085	6.612
LG10	2000523	10	8.192	6.718
LG10	2000529	10	8.406	7.147
LG10	2038350	10	8.834	7.253
LG10	2038381	10	8.834	7.253
LG10	2046816	10	9.048	7.467
LG10	2046846	10	9.048	7.467
LG10	2096435	10	9.583	7.681
LG10	2104898	10	9.690	7.681
LG10	2112030	10	10.442	8.002
LG10	2132238	10	10.763	8.108
LG10	2163811	10	10.870	8.108
LG10	2167480	10	11.083	8.429
LG10	2191264	10	11.083	8.536
LG10	2191315	10	11.190	8.643
LG10	2219328	10	11.404	8.749
LG10	2219359	10	11.404	8.749
LG10	2260553	10	11.617	8.963
LG10	2262250	10	11.831	9.607
LG10	2262255	10	11.831	9.607
LG10	2269185	10	11.938	9.821
LG10	2312145	10	12.366	9.821
LG10	2312165	10	12.473	9.927
LG10	2353709	10	12.580	9.927
LG10	2353714	10	12.580	9.927
LG10	2353718	10	12.580	9.927
LG10	2353732	10	12.793	10.141
LG10	2355408	10	12.900	10.355
LG10	2361700	10	13.436	10.461
LG10	2410909	10	13.543	10.461
LG10	2411864	10	13.971	10.461
LG10	2432175	10	14.507	10.782
LG10	2435965	10	14.507	11.103
LG10	2436759	10	14.507	11.210
LG10	2459013	10	14.507	11.638
LG10	2468702	10	14.720	11.638
LG10	2476773	10	14.827	11.638
LG10	2476777	10	14.827	11.745
LG10	2489262	10	14.934	12.066
LG10	2495990	10	15.362	12.709
LG10	2586067	10	15.790	13.461
LG10	2594930	10	16.111	13.461
LG10	2602203	10	16.218	13.568
LG10	2610308	10	16.218	13.675
LG10	2627136	10	16.325	13.888
LG10	2673447	10	16.753	13.888
LG10	2676578	10	16.753	13.995
LG10	2680482	10	16.860	14.102
LG10	2698186	10	17.073	14.316
LG10	2725237	10	17.180	14.529
LG10	2753017	10	17.180	14.529
LG10	2753041	10	17.180	14.529
LG10	2753045	10	17.180	14.529
LG10	2753052	10	17.287	14.636
LG10	2759610	10	17.287	14.636
LG10	2759890	10	17.394	14.636
LG10	2760022	10	17.394	14.636
LG10	2760047	10	17.714	14.743
LG10	2762594	10	17.821	14.743
LG10	2762600	10	17.821	14.849
LG10	2766317	10	17.821	15.063
LG10	2773829	10	17.928	15.063
LG10	2785167	10	17.928	15.063
LG10	2785173	10	17.928	15.170
LG10	2790690	10	18.035	15.383
LG10	2796193	10	18.141	15.597
LG10	2796315	10	18.462	15.918
LG10	2826973	10	18.676	15.918
LG10	2826981	10	18.889	15.918
LG10	2841417	10	18.996	16.025
LG10	2841637	10	18.996	16.025
LG10	2844805	10	19.424	16.561
LG10	2863300	10	20.176	16.667
LG10	2863306	10	20.176	16.667
LG10	2874302	10	20.283	16.881
LG10	2886380	10	20.711	17.202
LG10	2913127	10	21.032	17.416
LG10	2913129	10	21.032	17.416
LG10	3030921	10	21.246	17.416
LG10	3038128	10	21.246	17.522
LG10	3038149	10	21.353	17.522
LG10	3040416	10	21.566	17.522
LG10	3040455	10	21.673	17.522
LG10	3041703	10	21.780	17.843
LG10	3041728	10	21.886	17.843
LG10	3084666	10	21.993	18.271
LG10	3084727	10	22.100	18.378
LG10	3104225	10	22.100	18.378
LG10	3125922	10	22.314	18.378
LG10	3126954	10	22.527	18.485
LG10	3145017	10	22.527	18.485
LG10	3149932	10	22.527	18.485
LG10	3149942	10	22.527	18.485
LG10	3149987	10	22.634	18.485
LG10	3181535	10	22.741	18.806
LG10	3182959	10	22.741	18.912
LG10	3192290	10	22.741	19.126
LG10	3192318	10	22.741	19.126
LG10	3210179	10	22.741	19.233
LG10	3210501	10	22.741	19.233
LG10	3211185	10	22.847	19.233
LG10	3215549	10	22.847	19.233
LG10	3215554	10	22.847	19.233
LG10	3226541	10	22.954	19.233
LG10	3226548	10	22.954	19.233
LG10	3239702	10	23.168	19.447
LG10	3239754	10	23.168	19.447
LG10	3244210	10	23.275	19.447
LG10	3261173	10	23.381	19.447
LG10	3261189	10	23.381	19.447
LG10	3261216	10	23.488	19.447
LG10	3261232	10	23.488	19.447
LG10	3261241	10	23.488	19.447
LG10	3261248	10	23.488	19.447
LG10	3271418	10	23.702	19.447
LG10	3278605	10	23.702	19.447
LG10	3292010	10	23.808	19.553
LG10	3292031	10	23.808	19.553
LG10	3325509	10	23.915	20.089
LG10	3331243	10	24.129	20.196
LG10	3331904	10	24.129	20.196
LG10	3331906	10	24.129	20.196
LG10	3335055	10	24.236	20.196
LG10	3345445	10	24.236	20.196
LG10	3346139	10	24.556	20.624
LG10	3408424	10	24.877	20.838
LG10	3408437	10	24.984	20.945
LG10	3429257	10	25.198	21.158
LG10	3431206	10	25.198	21.479
LG10	3479150	10	25.734	21.586
LG10	3486796	10	25.840	22.122
LG10	3486947	10	25.840	22.122
LG10	3486961	10	25.840	22.228
LG10	3493973	10	25.840	22.228
LG10	3525905	10	26.161	22.549
LG10	3525914	10	26.268	22.549
LG10	3538302	10	26.589	22.763
LG10	3538341	10	27.017	22.763
LG10	3538342	10	27.017	22.763
LG10	3593540	10	27.986	23.407
LG10	3593543	10	27.986	23.513
LG10	3641044	10	28.199	23.834
LG10	3641063	10	28.199	23.834
LG10	3698169	10	28.413	24.370
LG10	3710149	10	28.413	24.370
LG10	3724081	10	28.627	24.477
LG10	3730335	10	28.734	24.584
LG10	3730345	10	28.734	24.584
LG10	3732056	10	28.947	24.584
LG10	3738994	10	29.161	25.120
LG10	3741048	10	29.268	25.120
LG10	3741049	10	29.268	25.333
LG10	3741054	10	29.374	25.547
LG10	3756791	10	29.695	25.654
LG10	3762186	10	29.695	25.760
LG10	3832654	10	29.802	25.867
LG10	3832662	10	29.802	25.867
LG10	3832750	10	29.802	25.867
LG10	3842181	10	29.802	25.867
LG10	3842228	10	29.802	25.867
LG10	3860900	10	29.909	25.974
LG10	3951224	10	30.230	26.295
LG10	3951244	10	30.443	26.295
LG10	3953712	10	30.443	26.723
LG10	3953726	10	30.443	26.830
LG10	3965418	10	30.550	26.936
LG10	3972715	10	30.764	26.936
LG10	3989020	10	31.084	27.043
LG10	4000499	10	31.298	27.043
LG10	4047683	10	31.298	27.043
LG10	4059129	10	31.298	27.150
LG10	4061294	10	31.405	27.578
LG10	4063789	10	31.405	27.578
LG10	4088589	10	31.512	27.578
LG10	4088685	10	31.832	27.685
LG10	4108555	10	31.939	27.792
LG10	4119791	10	31.939	28.220
LG10	4119804	10	31.939	28.220
LG10	4155784	10	32.475	28.972
LG10	4187210	10	32.582	29.185
LG10	4196523	10	32.582	29.185
LG10	4207614	10	32.795	29.721
LG10	4225586	10	33.009	30.042
LG10	4229919	10	33.009	30.149
LG10	4229929	10	33.116	30.256
LG10	4236324	10	33.330	30.362
LG10	4251067	10	33.330	30.683
LG10	4251085	10	33.650	30.683
LG10	4267901	10	33.650	30.683
LG10	4286549	10	33.650	30.790
LG10	4286559	10	33.650	30.790
LG10	4286572	10	33.650	30.897
LG10	4293999	10	33.650	30.897
LG10	4318176	10	33.864	30.897
LG10	4318225	10	33.971	31.003
LG10	4318257	10	33.971	31.003
LG10	4318263	10	34.184	31.217
LG10	4318264	10	34.184	31.217
LG10	4336708	10	34.291	31.324
LG10	4336714	10	34.398	31.324
LG10	4336721	10	34.612	31.324
LG10	4339550	10	34.612	31.324
LG10	4339565	10	34.612	31.324
LG10	4339582	10	34.718	31.431
LG10	4343112	10	34.718	31.431
LG10	4346610	10	34.718	31.431
LG10	4346638	10	34.825	31.431
LG10	4348888	10	34.932	31.537
LG10	4398914	10	35.360	31.644
LG10	4440407	10	35.467	32.180
LG10	4440464	10	35.467	32.394
LG10	4461500	10	35.573	32.822
LG10	4461531	10	35.573	32.929
LG10	4461533	10	35.573	33.035
LG10	4461535	10	35.573	33.035
LG10	4461539	10	35.573	33.035
LG10	4491547	10	35.894	33.356
LG10	4524321	10	36.215	33.784
LG10	4528849	10	36.215	34.320
LG10	4601606	10	36.215	34.641
LG10	4679612	10	36.215	34.748
LG10	4729738	10	36.215	34.748
LG10	4729767	10	36.215	34.962
LG10	4729797	10	36.215	34.962
LG10	4729816	10	36.215	35.068
LG10	4783680	10	36.536	35.175
LG10	4783694	10	36.536	35.175
LG10	4800056	10	36.643	35.389
LG10	4850482	10	36.749	35.602
LG10	4855564	10	36.749	35.602
LG10	4946515	10	36.963	35.816
LG10	4946525	10	36.963	35.816
LG10	4983776	10	36.963	36.030
LG10	5021316	10	36.963	36.243
LG10	5021331	10	36.963	36.779
LG10	5024790	10	36.963	36.886
LG10	5024805	10	36.963	36.886
LG10	5024806	10	37.177	36.886
LG10	5052799	10	37.177	37.100
LG10	5067245	10	37.177	37.636
LG10	5081862	10	37.391	38.172
LG10	5081904	10	37.391	38.172
LG10	5081955	10	37.604	38.278
LG10	5114183	10	38.248	38.599
LG10	5305908	10	38.248	39.243
LG10	5305910	10	38.355	39.350
LG10	5350221	10	38.355	39.350
LG10	5351015	10	38.355	39.456
LG10	5353598	10	38.355	39.456
LG10	5357723	10	38.461	39.563
LG10	5362246	10	38.461	39.563
LG10	5364316	10	38.461	39.777
LG10	5364349	10	38.461	39.883
LG10	5364354	10	38.461	39.990
LG10	5404559	10	38.461	39.990
LG10	5449183	10	38.782	40.311
LG10	5449188	10	38.782	40.525
LG10	5456070	10	38.782	40.525
LG10	5459767	10	38.782	40.525
LG10	5459792	10	38.889	40.631
LG10	5534486	10	39.749	40.952
LG10	5534502	10	39.749	40.952
LG10	5572379	10	39.749	41.166
LG10	5572401	10	39.749	41.273
LG10	5591672	10	39.856	41.273
LG10	5605993	10	39.963	41.273
LG10	5606974	10	40.069	41.379
LG10	5630288	10	40.283	41.486
LG10	5630299	10	40.283	41.486
LG10	5630300	10	40.283	41.486
LG10	5643550	10	40.283	41.807
LG10	5647119	10	40.283	41.807
LG10	5687191	10	40.283	42.021
LG10	5687199	10	40.283	42.127
LG10	5695557	10	40.390	42.988
LG10	5719083	10	40.497	43.094
LG10	5719089	10	40.817	43.308
LG10	5719122	10	40.817	43.308
LG10	5737104	10	40.924	43.308
LG10	5754357	10	40.924	43.308
LG10	5772376	10	41.031	43.629
LG10	5787251	10	41.138	43.629
LG10	5787298	10	41.138	43.629
LG10	5898590	10	41.244	43.843
LG10	5898659	10	41.351	44.163
LG10	5928168	10	41.351	44.270
LG10	5960355	10	41.351	44.270
LG10	5960369	10	41.458	44.377
LG10	5961977	10	41.564	44.377
LG10	5962008	10	41.564	44.484
LG10	5970112	10	41.564	44.484
LG10	5970113	10	41.564	44.484
LG10	5970120	10	41.778	44.697
LG10	5993010	10	41.778	44.697
LG10	5996426	10	41.778	44.804
LG10	6001167	10	41.778	44.804
LG10	6022578	10	41.778	45.018
LG10	6022592	10	41.992	45.231
LG10	6036321	10	41.992	45.660
LG10	6044445	10	42.205	45.766
LG10	6109239	10	42.312	45.766
LG10	6181789	10	42.633	45.980
LG10	6181791	10	42.633	45.980
LG10	6185370	10	42.847	46.301
LG10	6202005	10	42.847	46.408
LG10	6261566	10	42.953	46.621
LG10	6290641	10	43.060	46.621
LG10	6295011	10	43.060	46.835
LG10	6330599	10	43.060	46.942
LG10	6333805	10	43.060	46.942
LG10	6355275	10	43.167	47.155
LG10	6365931	10	43.274	47.262
LG10	6384706	10	43.274	47.262
LG10	6390927	10	43.487	47.583
LG10	6422196	10	43.487	47.583
LG10	6429407	10	43.701	47.583
LG10	6448032	10	43.701	47.904
LG10	6470649	10	43.701	47.904
LG10	6494196	10	43.701	48.117
LG10	6504585	10	43.701	48.224
LG10	6505092	10	43.701	48.224
LG10	6549808	10	43.701	48.331
LG10	6549837	10	43.701	48.438
LG10	6592510	10	43.808	48.651
LG10	6617430	10	43.808	48.758
LG10	6617433	10	43.914	48.758
LG10	6625716	10	44.021	48.758
LG10	6625721	10	44.021	48.758
LG10	6625847	10	44.128	48.972
LG10	6667692	10	44.128	48.972
LG10	6701772	10	44.235	48.972
LG10	6701919	10	44.235	49.400
LG10	6771625	10	44.341	49.400
LG10	6793758	10	44.341	49.614
LG10	6805871	10	44.341	49.614
LG10	6806002	10	44.341	49.720
LG10	6806006	10	44.341	49.720
LG10	6861560	10	44.341	49.720
LG10	6861570	10	44.341	49.720
LG10	6876044	10	44.662	49.827
LG10	6888277	10	44.662	49.827
LG10	6888279	10	44.662	49.827
LG10	6888338	10	44.662	49.827
LG10	6898055	10	44.983	49.827
LG10	6904217	10	45.090	49.934
LG10	6906993	10	45.090	50.041
LG10	6955066	10	45.196	50.147
LG10	6955070	10	45.196	50.147
LG10	6957508	10	45.196	50.147
LG10	6984350	10	45.196	50.147
LG10	6992277	10	45.196	50.254
LG10	6993751	10	45.410	50.468
LG10	6993752	10	45.410	50.468
LG10	7051606	10	45.410	50.574
LG10	7090737	10	45.624	50.788
LG10	7094613	10	45.731	50.895
LG10	7113525	10	45.837	51.002
LG10	7113568	10	45.944	51.108
LG10	7165115	10	45.944	51.108
LG10	7244991	10	45.944	51.215
LG10	7278913	10	45.944	51.322
LG10	7292558	10	45.944	51.428
LG10	7292587	10	46.158	51.428
LG10	7294810	10	46.158	51.428
LG10	7294823	10	46.158	51.428
LG10	7299926	10	46.158	51.428
LG10	7299952	10	46.158	51.428
LG10	7299955	10	46.158	51.535
LG10	7305949	10	46.264	51.856
LG10	7310682	10	46.264	51.856
LG10	7389719	10	46.264	51.856
LG10	7448652	10	46.264	52.070
LG10	7479327	10	46.264	52.176
LG10	7508648	10	46.264	52.283
LG10	7512103	10	46.264	52.283
LG10	7516341	10	46.264	52.390
LG10	7534214	10	46.264	52.390
LG10	7540129	10	46.264	52.497
LG10	7540184	10	46.264	52.497
LG10	7544583	10	46.264	52.497
LG10	7564721	10	46.371	52.497
LG10	7577696	10	46.371	52.497
LG10	7621019	10	46.478	52.603
LG10	7630744	10	46.478	52.710
LG10	7706432	10	46.478	52.710
LG10	7710693	10	46.478	52.710
LG10	7717166	10	46.478	52.710
LG10	7735470	10	46.478	52.817
LG10	7750377	10	46.478	52.817
LG10	7773609	10	46.478	52.817
LG10	7773615	10	46.478	52.817
LG10	7784674	10	46.692	52.817
LG10	7787187	10	46.692	52.817
LG10	7826067	10	46.798	52.923
LG10	7826125	10	46.905	53.030
LG10	7830821	10	46.905	53.137
LG10	7883286	10	47.119	53.244
LG10	7959884	10	47.440	53.887
LG10	7959894	10	47.440	53.887
LG10	8133355	10	47.546	54.101
LG10	8137032	10	47.546	54.101
LG10	8137147	10	47.546	54.101
LG10	8137152	10	47.546	54.101
LG10	8137153	10	47.546	54.101
LG10	8143714	10	47.546	54.101
LG10	8154165	10	47.546	54.208
LG10	8154175	10	47.546	54.208
LG10	8164424	10	47.546	54.208
LG10	8183426	10	47.653	54.208
LG10	8183427	10	47.653	54.208
LG10	8192182	10	47.653	54.208
LG10	8192785	10	47.653	54.208
LG10	8278281	10	47.653	54.315
LG10	8278295	10	47.653	54.315
LG10	8316590	10	47.760	54.315
LG10	8333254	10	47.760	54.528
LG10	8567753	10	47.760	54.635
LG10	8569254	10	47.760	54.635
LG10	8575545	10	47.760	54.635
LG10	8594695	10	47.760	54.635
LG10	8622612	10	47.760	54.635
LG10	8635856	10	47.760	54.635
LG10	8651329	10	47.866	54.742
LG10	8689364	10	47.866	54.848
LG10	8691857	10	47.866	54.848
LG10	8766307	10	47.866	55.062
LG10	8784031	10	47.866	55.062
LG10	8801760	10	47.866	55.062
LG10	8801762	10	47.866	55.062
LG10	8801770	10	47.866	55.062
LG10	8811866	10	47.866	55.062
LG10	8811891	10	47.866	55.062
LG10	8849763	10	47.866	55.169
LG10	8890075	10	47.866	55.169
LG10	8890096	10	47.866	55.169
LG10	8939027	10	47.866	55.275
LG10	8953305	10	47.866	55.382
LG10	9016498	10	47.866	55.489
LG10	9121124	10	47.866	55.596
LG10	9122300	10	47.866	55.596
LG10	9128011	10	47.866	55.596
LG10	9129375	10	47.973	55.596
LG10	9140578	10	47.973	55.596
LG10	9161980	10	47.973	55.596
LG10	9200045	10	47.973	55.596
LG10	9237533	10	47.973	55.596
LG10	9243211	10	47.973	55.596
LG10	9246701	10	47.973	55.596
LG10	9252888	10	47.973	55.596
LG10	9252890	10	47.973	55.596
LG10	9277444	10	47.973	55.596
LG10	9283864	10	47.973	55.702
LG10	9286092	10	47.973	55.702
LG10	9316814	10	47.973	55.702
LG10	9319699	10	47.973	55.702
LG10	9379775	10	47.973	55.809
LG10	9441470	10	48.080	55.809
LG10	9488412	10	48.080	55.809
LG10	9488441	10	48.080	55.809
LG10	9538859	10	48.187	55.916
LG10	9538897	10	48.187	55.916
LG10	9552113	10	48.187	56.023
LG10	9552159	10	48.187	56.129
LG10	9697483	10	48.187	56.343
LG10	9814550	10	48.187	56.450
LG10	9836659	10	48.293	56.450
LG10	9859908	10	48.293	56.450
LG10	9898771	10	48.293	56.450
LG10	9898772	10	48.293	56.450
LG10	9898778	10	48.293	56.450
LG10	9926963	10	48.293	56.450
LG10	9926980	10	48.293	56.450
LG10	10050926	10	48.293	56.450
LG10	10094905	10	48.293	56.663
LG10	10097057	10	48.400	56.770
LG10	10105331	10	48.507	56.770
LG10	10126245	10	48.507	56.770
LG10	10245630	10	48.507	56.770
LG10	10286358	10	48.507	56.770
LG10	10310961	10	48.507	56.770
LG10	10331934	10	48.507	56.770
LG10	10331937	10	48.507	56.770
LG10	10349684	10	48.507	56.770
LG10	10383059	10	48.507	56.770
LG10	10434685	10	48.507	56.770
LG10	10454067	10	48.507	56.877
LG10	10461871	10	48.507	56.877
LG10	10470476	10	48.507	56.877
LG10	10527017	10	48.507	56.984
LG10	10578223	10	48.507	56.984
LG10	10578253	10	48.507	56.984
LG10	10580968	10	48.507	57.090
LG10	10588848	10	48.507	57.090
LG10	10671209	10	48.507	57.090
LG10	10692528	10	48.507	57.090
LG10	10896677	10	48.507	57.090
LG10	10896679	10	48.507	57.090
LG10	10922683	10	48.613	57.197
LG10	10940195	10	48.613	57.197
LG10	10954471	10	48.613	57.197
LG10	10963956	10	48.613	57.197
LG10	10989854	10	48.613	57.197
LG10	11081641	10	48.613	57.197
LG10	11357105	10	48.613	57.197
LG10	11361140	10	48.613	57.197
LG10	11511403	10	48.613	57.197
LG10	11720045	10	48.613	57.197
LG10	11720046	10	48.613	57.197
LG10	11857228	10	48.613	57.197
LG10	11939899	10	48.613	57.304
LG10	11979414	10	48.613	57.304
LG10	12030807	10	48.613	57.304
LG10	12060212	10	48.613	57.304
LG10	12079086	10	48.613	57.304
LG10	12093237	10	48.613	57.304
LG10	12250585	10	48.613	57.304
LG10	12255308	10	48.613	57.304
LG10	12274710	10	48.613	57.304
LG10	12291098	10	48.613	57.304
LG10	12291102	10	48.613	57.304
LG10	12450394	10	48.613	57.410
LG10	12450400	10	48.613	57.410
LG10	12652144	10	48.613	57.731
LG10	12652159	10	48.613	57.731
LG10	12653166	10	48.613	57.731
LG10	12653202	10	48.613	57.731
LG10	12675975	10	48.613	57.945
LG10	12711548	10	48.613	58.052
LG10	12729384	10	48.613	58.052
LG10	12764648	10	48.613	58.158
LG10	12785895	10	48.613	58.158
LG10	12799536	10	48.613	58.158
LG10	12799558	10	48.613	58.158
LG10	12799567	10	48.613	58.158
LG10	12811916	10	48.613	58.265
LG10	12816423	10	48.613	58.265
LG10	12819427	10	48.613	58.265
LG10	12864443	10	48.613	58.265
LG10	12876056	10	48.613	58.265
LG10	12876106	10	48.613	58.265
LG10	13008284	10	48.613	58.265
LG10	13008329	10	48.613	58.265
LG10	13008337	10	48.613	58.265
LG10	13008339	10	48.613	58.265
LG10	13008360	10	48.613	58.265
